1,3436535,11773,110-CTy CP SX Nhua Duy Tan,DANG KINH DOANH,DD
726,3463140,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH,HMP
727,3463141,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH,HMP
728,3463142,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH,HMP
729,3463143,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH,HMP
730,3463144,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH,HMP
731,3463145,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH,HMP
746,3422432,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,DANG KINH DOANH,HMP
756,3007093,15790,110-CTy CP HMP My Hao,DANG KINH DOANH,HMP
772,3296686,15506,111-Cty Bot giat LIX-NR,KHONG KINH DOANH,HMP
780,3343735,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH,HMP
785,3545291,16760,110-Cua Hang Hue Lam,DANG KINH DOANH,HMP
806,3537640,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,DANG KINH DOANH,HMP
817,3538788,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH,HMP
818,3538789,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH,HMP
821,3540979,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,KHONG KINH DOANH,HMP
822,3540980,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,KHONG KINH DOANH,HMP
831,3541456,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH,HMP
832,3541457,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH,HMP
833,3541458,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH,HMP
834,3541461,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH,HMP
835,3541462,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH,HMP
843,3196362,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH,HMP
844,3196363,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH,HMP
845,3196365,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH,HMP
846,3196368,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH,HMP
847,3196370,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH,HMP
854,3408174,15506,111-Cty Bot giat LIX-NR,KHONG KINH DOANH,HMP
855,3408176,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH,HMP
858,3503165,16760,110-Cua Hang Hue Lam,KHONG KINH DOANH,HMP
861,3503301,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,DANG KINH DOANH,HMP
862,3503302,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,DANG KINH DOANH,HMP
863,3503303,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,DANG KINH DOANH,HMP
2,3507730,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
3,3507731,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
51,3427995,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
52,3427998,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
60,3493826,17639,100-Cty TNHH Eikodo Viet Nam-NR,DANG KINH DOANH,TPCN
70,3063378,12015,130-CTY TNHH TM&CBTP Tien Du,KHONG KINH DOANH,TPCN
71,3317725,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
75,3416065,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
76,3416066,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
77,3416071,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
78,3416680,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH,TPCN
79,3416681,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH,TPCN
92,3102394,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
93,3102395,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
96,3103653,15348,130-CTY CP SX Tra Hung Phat,DANG KINH DOANH,TPCN
97,3103654,15348,130-CTY CP SX Tra Hung Phat,DANG KINH DOANH,TPCN
99,3284188,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
100,3284196,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
106,3368786,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
132,3348492,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
136,3496755,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
137,3496756,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
140,3173260,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH,TPCN
158,3005069,11266,110-Cty CP Tap Doan Muoi Mien Nam,DANG KINH DOANH,TPCN
159,3005070,11266,110-Cty CP Tap Doan Muoi Mien Nam,DANG KINH DOANH,TPCN
160,3005073,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
161,3005075,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
162,3005077,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
163,3225551,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
166,3295195,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH,TPCN
167,3295196,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH,TPCN
168,3295197,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH,TPCN
169,3295198,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH,TPCN
170,3295199,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH,TPCN
171,3295200,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH,TPCN
172,3295355,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
174,3341297,19939,100-Cty TNHH Muoi Thanh Phat-NR,DANG KINH DOANH,TPCN
175,3341298,19939,100-Cty TNHH Muoi Thanh Phat-NR,DANG KINH DOANH,TPCN
176,3453969,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
180,3505767,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
188,3050100,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH,TPCN
189,3054454,11266,110-Cty CP Tap Doan Muoi Mien Nam,DANG KINH DOANH,TPCN
190,3054513,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH,TPCN
191,3054515,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH,TPCN
192,3054516,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH,TPCN
193,3054518,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH,TPCN
194,3054519,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH,TPCN
195,3054520,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH,TPCN
196,3054535,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH,TPCN
206,3258064,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
213,3097779,15348,130-CTY CP SX Tra Hung Phat,DANG KINH DOANH,TPCN
224,3488561,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,TPCN
225,3488562,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,TPCN
226,3488563,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,TPCN
227,3489126,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
228,3489128,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
237,3253189,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
239,3284683,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
255,3325998,15348,130-CTY CP SX Tra Hung Phat,DANG KINH DOANH,TPCN
256,3441648,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
257,3442428,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,TPCN
258,3442429,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,TPCN
259,3442481,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,TPCN
260,3442900,19939,100-Cty TNHH Muoi Thanh Phat-NR,DANG KINH DOANH,TPCN
263,3444795,15512,100-Cty CP Uniben-NR,DANG KINH DOANH,TPCN
264,3444798,12532,100-Cty CP CNTP Luong Gia-NR,DANG KINH DOANH,TPCN
265,3444807,12532,100-Cty CP CNTP Luong Gia-NR,DANG KINH DOANH,TPCN
270,3138983,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
272,3143098,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
277,3493351,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,TPCN
278,3493352,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,TPCN
284,3390935,19028,110-Cty CP Vinamit-NR,DANG KINH DOANH,TPCN
287,3481810,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
310,3387857,19028,110-Cty CP Vinamit-NR,KHONG KINH DOANH,TPCN
311,3387928,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
313,3479885,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,TPCN
314,3492416,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,TPCN
324,3515394,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH,TPCN
325,3515395,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH,TPCN
329,3431913,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
330,3431914,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
331,3431961,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
332,3432384,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
333,3432386,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
347,3430767,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
348,3430768,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
349,3430769,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
350,3430952,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH,TPCN
351,3431039,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
352,3431040,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
353,3440244,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
354,3440249,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
355,3440252,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
357,3440951,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,TPCN
358,3440952,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,TPCN
359,3440953,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,TPCN
360,3440955,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,TPCN
361,3512339,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
369,3521651,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,TPCN
370,3521652,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
371,3003245,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
372,3003246,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
373,3003356,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
374,3003358,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
375,3003359,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
376,3003360,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
377,3003368,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
378,3003369,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
379,3003383,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
380,3003388,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
381,3003389,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
382,3003392,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
383,3003424,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
384,3003425,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
394,3110011,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
395,3110012,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
396,3334803,20944,111-Cty TNHH Luong Thuc Angimex-NR,DANG KINH DOANH,TPCN
397,3334806,20944,111-Cty TNHH Luong Thuc Angimex-NR,DANG KINH DOANH,TPCN
401,3460189,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
402,3480381,21018,100-Congty CP Phuc Long Heritage-NR,DANG KINH DOANH,TPCN
412,3500252,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
415,3158922,20944,111-Cty TNHH Luong Thuc Angimex-NR,DANG KINH DOANH,TPCN
429,3004519,12015,130-CTY TNHH TM&CBTP Tien Du,DANG KINH DOANH,TPCN
430,3004551,12015,130-CTY TNHH TM&CBTP Tien Du,DANG KINH DOANH,TPCN
432,3224617,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
433,3495074,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,TPCN
446,3373113,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
451,3529243,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,TPCN
452,3529244,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
453,3529245,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
454,3529246,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,TPCN
455,3529247,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,TPCN
456,3529248,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
457,3530120,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,TPCN
458,3530121,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,TPCN
459,3530295,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,TPCN
460,3530491,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
465,3530862,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH,TPCN
466,3433445,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH,TPCN
474,3524070,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH,TPCN
475,3524071,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH,TPCN
476,3524072,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH,TPCN
477,3524202,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
478,3524289,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
485,3040978,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH,TPCN
486,3040979,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH,TPCN
487,3040982,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH,TPCN
488,3040983,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH,TPCN
489,3040988,11841,130-Cty TNHH Saigon Ve Wong,DANG KINH DOANH,TPCN
490,3255354,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
496,3312942,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
499,3356234,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
501,3459106,19939,100-Cty TNHH Muoi Thanh Phat-NR,DANG KINH DOANH,TPCN
504,3446824,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
506,3468909,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
510,3150386,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
512,3192836,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
518,3494751,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
519,3286741,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
524,3084503,15348,130-CTY CP SX Tra Hung Phat,DANG KINH DOANH,TPCN
525,3084504,15348,130-CTY CP SX Tra Hung Phat,DANG KINH DOANH,TPCN
526,3365210,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
527,3365211,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
530,3276842,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
531,3276843,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
534,3278389,16701,100-Cty CPTP Binh Tay-NR,DANG KINH DOANH,TPCN
535,3278390,16701,100-Cty CPTP Binh Tay-NR,DANG KINH DOANH,TPCN
536,3278393,20944,111-Cty TNHH Luong Thuc Angimex-NR,DANG KINH DOANH,TPCN
537,3278394,20944,111-Cty TNHH Luong Thuc Angimex-NR,DANG KINH DOANH,TPCN
539,3365055,20944,111-Cty TNHH Luong Thuc Angimex-NR,DANG KINH DOANH,TPCN
542,3455948,17666,100-Cty CP SXTM Tai Tai-NR,DANG KINH DOANH,TPCN
549,3510697,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH,TPCN
550,3510698,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH,TPCN
551,3510699,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH,TPCN
552,3510700,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,DANG KINH DOANH,TPCN
553,3175364,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH,TPCN
554,3403158,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
555,3403160,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
556,3403162,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
557,3413710,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
558,3413711,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
559,3413712,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
599,3318852,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
601,3360436,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,TPCN
602,3361960,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
603,3532867,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
606,3533269,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
607,3533840,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
616,3536326,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
625,3126487,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
634,3384346,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
635,3384347,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
639,3437747,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
643,3509078,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH,TPCN
649,3519042,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH,TPCN
650,3519043,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH,TPCN
651,3519044,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH,TPCN
652,3519045,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH,TPCN
657,3352387,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
660,3352990,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
663,3450830,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
665,3454990,17638,100-Cty CP TP Va Do Uong Vinatea-NR,DANG KINH DOANH,TPCN
666,3454991,17638,100-Cty CP TP Va Do Uong Vinatea-NR,DANG KINH DOANH,TPCN
667,3454992,17638,100-Cty CP TP Va Do Uong Vinatea-NR,DANG KINH DOANH,TPCN
668,3454993,17638,100-Cty CP TP Va Do Uong Vinatea-NR,DANG KINH DOANH,TPCN
669,3454994,17639,100-Cty TNHH Eikodo Viet Nam-NR,DANG KINH DOANH,TPCN
670,3454995,17639,100-Cty TNHH Eikodo Viet Nam-NR,DANG KINH DOANH,TPCN
671,3454996,17639,100-Cty TNHH Eikodo Viet Nam-NR,DANG KINH DOANH,TPCN
672,3454997,17639,100-Cty TNHH Eikodo Viet Nam-NR,DANG KINH DOANH,TPCN
679,3525167,20812,100-Cty CP TP ThNhien King Green-NR,DANG KINH DOANH,TPCN
687,3244892,14337,130-Cty TNHH VINH TIEN,DANG KINH DOANH,TPCN
695,3282731,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
702,3113220,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH,TPCN
703,3113222,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,DANG KINH DOANH,TPCN
705,3466390,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
708,3467853,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
709,3214107,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
710,3216135,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
713,3217598,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
715,3451265,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
720,3337528,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
721,3377186,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
735,3400708,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
736,3401492,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
737,3401493,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
738,3401494,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
740,3422157,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
741,3422161,12320,111-Cty TNHH MTV TNI,DANG KINH DOANH,TPCN
757,3290133,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
758,3290134,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
759,3298228,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
766,3345933,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
767,3447980,20846,111-Cty Co Phan Tap Doan KIDO ,DANG KINH DOANH,TPCN
768,3229501,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
769,3231570,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
770,3232249,21018,100-Congty CP Phuc Long Heritage-NR,DANG KINH DOANH,TPCN
771,3232250,21018,100-Congty CP Phuc Long Heritage-NR,DANG KINH DOANH,TPCN
773,3341299,19939,100-Cty TNHH Muoi Thanh Phat-NR,DANG KINH DOANH,TPCN
786,3545693,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
796,3201689,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
797,3205668,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
808,3538108,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
848,3199340,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
849,3199341,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
850,3199342,12547,131-Cty CP Uniben,DANG KINH DOANH,TPCN
851,3199550,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
853,3408152,19219,130-Cty TNHH Nabati Viet Nam,DANG KINH DOANH,TPCN
856,3495684,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
857,3502829,11119,110-Cty TNHH Lotte Viet Nam,DANG KINH DOANH,TPCN
859,3503221,10023,111-Cty Ajinomoto Bien Hoa ,DANG KINH DOANH,TPCN
860,3503267,17639,100-Cty TNHH Eikodo Viet Nam-NR,KHONG KINH DOANH,TPCN
