2,3507730,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
3,3507731,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
51,3427995,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
52,3427998,11119,110-Cty TNHH Lotte Viet Nam,KINH DOANH,
60,3493826,17639,100-Cty TNHH Eikodo Viet Nam-NR,KHONG KINH DOANH,
70,3063378,12015,130-CTY TNHH TM&CBTP Tien Du,KHONG KINH DOANH,
71,3317725,10023,111-Cty Ajinomoto Bien Hoa ,KINH DOANH,
75,3416065,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
76,3416066,10023,111-Cty Ajinomoto Bien Hoa ,KINH DOANH,
77,3416071,10023,111-Cty Ajinomoto Bien Hoa ,KINH DOANH,
78,3416680,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,KHONG KINH DOANH,
79,3416681,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,KHONG KINH DOANH,
92,3102394,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
93,3102395,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
96,3103653,15348,130-CTY CP SX Tra Hung Phat,KINH DOANH,
97,3103654,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH,
99,3284188,20846,111-Cty Co Phan Tap Doan KIDO ,KINH DOANH,
100,3284196,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
106,3368786,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
132,3348492,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
136,3496755,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
137,3496756,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
140,3173260,11841,130-Cty TNHH Saigon Ve Wong,KHONG KINH DOANH,
158,3005069,11266,110-Cty CP Tap Doan Muoi Mien Nam,KHONG KINH DOANH,
159,3005070,11266,110-Cty CP Tap Doan Muoi Mien Nam,KINH DOANH,
160,3005073,10023,111-Cty Ajinomoto Bien Hoa ,KINH DOANH,
161,3005075,10023,111-Cty Ajinomoto Bien Hoa ,KINH DOANH,
162,3005077,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
163,3225551,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
166,3295195,19028,110-Cty CP Vinamit-NR,KHONG KINH DOANH,
167,3295196,19028,110-Cty CP Vinamit-NR,KHONG KINH DOANH,
168,3295197,19028,110-Cty CP Vinamit-NR,KHONG KINH DOANH,
169,3295198,19028,110-Cty CP Vinamit-NR,KHONG KINH DOANH,
170,3295199,19028,110-Cty CP Vinamit-NR,KHONG KINH DOANH,
171,3295200,19028,110-Cty CP Vinamit-NR,KHONG KINH DOANH,
172,3295355,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
174,3341297,19939,100-Cty TNHH Muoi Thanh Phat-NR,KINH DOANH,
175,3341298,19939,100-Cty TNHH Muoi Thanh Phat-NR,KHONG KINH DOANH,
176,3453969,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
180,3505767,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
188,3050100,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH,
189,3054454,11266,110-Cty CP Tap Doan Muoi Mien Nam,KHONG KINH DOANH,
190,3054513,14337,130-Cty TNHH VINH TIEN,KINH DOANH,
191,3054515,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH,
192,3054516,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH,
193,3054518,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH,
194,3054519,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH,
195,3054520,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH,
196,3054535,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH,
206,3258064,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
213,3097779,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH,
224,3488561,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,
225,3488562,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,
226,3488563,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,
227,3489126,10023,111-Cty Ajinomoto Bien Hoa ,KINH DOANH,
228,3489128,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
237,3253189,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
239,3284683,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
255,3325998,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH,
256,3441648,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
257,3442428,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,
258,3442429,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,
259,3442481,12320,111-Cty TNHH MTV TNI,KINH DOANH,
260,3442900,19939,100-Cty TNHH Muoi Thanh Phat-NR,KHONG KINH DOANH,
263,3444795,15512,100-Cty CP Uniben-NR,KINH DOANH,
264,3444798,12532,100-Cty CP CNTP Luong Gia-NR,KINH DOANH,
265,3444807,12532,100-Cty CP CNTP Luong Gia-NR,KHONG KINH DOANH,
270,3138983,20846,111-Cty Co Phan Tap Doan KIDO ,KINH DOANH,
272,3143098,11119,110-Cty TNHH Lotte Viet Nam,KINH DOANH,
277,3493351,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,
278,3493352,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,
284,3390935,19028,110-Cty CP Vinamit-NR,KHONG KINH DOANH,
287,3481810,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,
310,3387857,19028,110-Cty CP Vinamit-NR,KHONG KINH DOANH,
311,3387928,12547,131-Cty CP Uniben,KHONG KINH DOANH,
313,3479885,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
314,3492416,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
324,3515394,20812,100-Cty CP TP ThNhien King Green-NR,KHONG KINH DOANH,
325,3515395,20812,100-Cty CP TP ThNhien King Green-NR,KINH DOANH,
329,3431913,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
330,3431914,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
331,3431961,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
332,3432384,12547,131-Cty CP Uniben,KHONG KINH DOANH,
333,3432386,12547,131-Cty CP Uniben,KHONG KINH DOANH,
347,3430767,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
348,3430768,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
349,3430769,20846,111-Cty Co Phan Tap Doan KIDO ,KINH DOANH,
350,3430952,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,KHONG KINH DOANH,
351,3431039,20846,111-Cty Co Phan Tap Doan KIDO ,KINH DOANH,
352,3431040,20846,111-Cty Co Phan Tap Doan KIDO ,KINH DOANH,
353,3440244,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,
354,3440249,12320,111-Cty TNHH MTV TNI,KINH DOANH,
355,3440252,12320,111-Cty TNHH MTV TNI,KINH DOANH,
357,3440951,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,
358,3440952,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,
359,3440953,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,
360,3440955,17259,100-Cty TNHH Le Trung Thien-NR,KHONG KINH DOANH,
361,3512339,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
369,3521651,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
370,3521652,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
371,3003245,20846,111-Cty Co Phan Tap Doan KIDO ,KINH DOANH,
372,3003246,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
373,3003356,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
374,3003358,20846,111-Cty Co Phan Tap Doan KIDO ,KINH DOANH,
375,3003359,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
376,3003360,20846,111-Cty Co Phan Tap Doan KIDO ,KINH DOANH,
377,3003368,20846,111-Cty Co Phan Tap Doan KIDO ,KINH DOANH,
378,3003369,20846,111-Cty Co Phan Tap Doan KIDO ,KINH DOANH,
379,3003383,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
380,3003388,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
381,3003389,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
382,3003392,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
383,3003424,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
384,3003425,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
394,3110011,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
395,3110012,11119,110-Cty TNHH Lotte Viet Nam,KINH DOANH,
396,3334803,20944,111-Cty TNHH Luong Thuc Angimex-NR,KHONG KINH DOANH,
397,3334806,20944,111-Cty TNHH Luong Thuc Angimex-NR,KINH DOANH,
401,3460189,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
402,3480381,21018,100-Congty CP Phuc Long Heritage-NR,KHONG KINH DOANH,
412,3500252,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
415,3158922,20944,111-Cty TNHH Luong Thuc Angimex-NR,KHONG KINH DOANH,
429,3004519,12015,130-CTY TNHH TM&CBTP Tien Du,KHONG KINH DOANH,
430,3004551,12015,130-CTY TNHH TM&CBTP Tien Du,KHONG KINH DOANH,
432,3224617,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
433,3495074,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
446,3373113,19219,130-Cty TNHH Nabati Viet Nam,KINH DOANH,
451,3529243,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
452,3529244,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
453,3529245,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
454,3529246,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
455,3529247,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
456,3529248,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
457,3530120,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
458,3530121,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
459,3530295,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
460,3530491,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
465,3530862,20812,100-Cty CP TP ThNhien King Green-NR,KHONG KINH DOANH,
466,3433445,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,KINH DOANH,
474,3524070,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,KHONG KINH DOANH,
475,3524071,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,KHONG KINH DOANH,
476,3524072,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,KHONG KINH DOANH,
477,3524202,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
478,3524289,10023,111-Cty Ajinomoto Bien Hoa ,KINH DOANH,
485,3040978,11841,130-Cty TNHH Saigon Ve Wong,KHONG KINH DOANH,
486,3040979,11841,130-Cty TNHH Saigon Ve Wong,KINH DOANH,
487,3040982,11841,130-Cty TNHH Saigon Ve Wong,KHONG KINH DOANH,
488,3040983,11841,130-Cty TNHH Saigon Ve Wong,KINH DOANH,
489,3040988,11841,130-Cty TNHH Saigon Ve Wong,KHONG KINH DOANH,
490,3255354,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
496,3312942,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
499,3356234,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
501,3459106,19939,100-Cty TNHH Muoi Thanh Phat-NR,KHONG KINH DOANH,
504,3446824,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
506,3468909,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,
510,3150386,11119,110-Cty TNHH Lotte Viet Nam,KINH DOANH,
512,3192836,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
518,3494751,12547,131-Cty CP Uniben,KHONG KINH DOANH,
519,3286741,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
524,3084503,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH,
525,3084504,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH,
526,3365210,11119,110-Cty TNHH Lotte Viet Nam,KINH DOANH,
527,3365211,11119,110-Cty TNHH Lotte Viet Nam,KINH DOANH,
530,3276842,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
531,3276843,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
534,3278389,16701,100-Cty CPTP Binh Tay-NR,KHONG KINH DOANH,
535,3278390,16701,100-Cty CPTP Binh Tay-NR,KHONG KINH DOANH,
536,3278393,20944,111-Cty TNHH Luong Thuc Angimex-NR,KHONG KINH DOANH,
537,3278394,20944,111-Cty TNHH Luong Thuc Angimex-NR,KHONG KINH DOANH,
539,3365055,20944,111-Cty TNHH Luong Thuc Angimex-NR,KHONG KINH DOANH,
542,3455948,17666,100-Cty CP SXTM Tai Tai-NR,KHONG KINH DOANH,
549,3510697,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,KHONG KINH DOANH,
550,3510698,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,KHONG KINH DOANH,
551,3510699,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,KHONG KINH DOANH,
552,3510700,20734,100-Cty CP Dau Tu Hai Thien Minh-NR,KHONG KINH DOANH,
553,3175364,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,KHONG KINH DOANH,
554,3403158,12547,131-Cty CP Uniben,KINH DOANH,
555,3403160,12547,131-Cty CP Uniben,KINH DOANH,
556,3403162,12547,131-Cty CP Uniben,KINH DOANH,
557,3413710,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,
558,3413711,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,
559,3413712,12320,111-Cty TNHH MTV TNI,KHONG KINH DOANH,
599,3318852,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
601,3360436,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
602,3361960,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
603,3532867,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
606,3533269,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
607,3533840,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
616,3536326,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
625,3126487,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
634,3384346,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
635,3384347,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
639,3437747,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
643,3509078,15348,130-CTY CP SX Tra Hung Phat,KHONG KINH DOANH,
649,3519042,20812,100-Cty CP TP ThNhien King Green-NR,KHONG KINH DOANH,
650,3519043,20812,100-Cty CP TP ThNhien King Green-NR,KHONG KINH DOANH,
651,3519044,20812,100-Cty CP TP ThNhien King Green-NR,KINH DOANH,
652,3519045,20812,100-Cty CP TP ThNhien King Green-NR,KINH DOANH,
657,3352387,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
660,3352990,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
663,3450830,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
665,3454990,17638,100-Cty CP TP Va Do Uong Vinatea-NR,KHONG KINH DOANH,
666,3454991,17638,100-Cty CP TP Va Do Uong Vinatea-NR,KHONG KINH DOANH,
667,3454992,17638,100-Cty CP TP Va Do Uong Vinatea-NR,KHONG KINH DOANH,
668,3454993,17638,100-Cty CP TP Va Do Uong Vinatea-NR,KHONG KINH DOANH,
669,3454994,17639,100-Cty TNHH Eikodo Viet Nam-NR,KHONG KINH DOANH,
670,3454995,17639,100-Cty TNHH Eikodo Viet Nam-NR,KHONG KINH DOANH,
671,3454996,17639,100-Cty TNHH Eikodo Viet Nam-NR,KHONG KINH DOANH,
672,3454997,17639,100-Cty TNHH Eikodo Viet Nam-NR,KHONG KINH DOANH,
679,3525167,20812,100-Cty CP TP ThNhien King Green-NR,KHONG KINH DOANH,
687,3244892,14337,130-Cty TNHH VINH TIEN,KHONG KINH DOANH,
695,3282731,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
702,3113220,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,KHONG KINH DOANH,
703,3113222,20142,111-Cty TNHH Wilmar Mar.CLV-Sua ,KINH DOANH,
705,3466390,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
708,3467853,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
709,3214107,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
710,3216135,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
713,3217598,12547,131-Cty CP Uniben,KHONG KINH DOANH,
715,3451265,12320,111-Cty TNHH MTV TNI,KINH DOANH,
720,3337528,11119,110-Cty TNHH Lotte Viet Nam,KINH DOANH,
721,3377186,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
735,3400708,11119,110-Cty TNHH Lotte Viet Nam,KINH DOANH,
736,3401492,10023,111-Cty Ajinomoto Bien Hoa ,KINH DOANH,
737,3401493,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
738,3401494,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
740,3422157,12320,111-Cty TNHH MTV TNI,KINH DOANH,
741,3422161,12320,111-Cty TNHH MTV TNI,KINH DOANH,
757,3290133,10023,111-Cty Ajinomoto Bien Hoa ,KINH DOANH,
758,3290134,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
759,3298228,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
766,3345933,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
767,3447980,20846,111-Cty Co Phan Tap Doan KIDO ,KHONG KINH DOANH,
768,3229501,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
769,3231570,10023,111-Cty Ajinomoto Bien Hoa ,KHONG KINH DOANH,
770,3232249,21018,100-Congty CP Phuc Long Heritage-NR,KHONG KINH DOANH,
771,3232250,21018,100-Congty CP Phuc Long Heritage-NR,KINH DOANH,
773,3341299,19939,100-Cty TNHH Muoi Thanh Phat-NR,KHONG KINH DOANH,
786,3545693,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
796,3201689,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
797,3205668,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
808,3538108,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
848,3199340,12547,131-Cty CP Uniben,KHONG KINH DOANH,
849,3199341,12547,131-Cty CP Uniben,KINH DOANH,
850,3199342,12547,131-Cty CP Uniben,KINH DOANH,
851,3199550,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
853,3408152,19219,130-Cty TNHH Nabati Viet Nam,KHONG KINH DOANH,
856,3495684,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
857,3502829,11119,110-Cty TNHH Lotte Viet Nam,KHONG KINH DOANH,
859,3503221,10023,111-Cty Ajinomoto Bien Hoa ,KINH DOANH,
860,3503267,17639,100-Cty TNHH Eikodo Viet Nam-NR,KHONG KINH DOANH,
